TIME,Probe_001,Probe_002,Probe_003,Probe_004,Probe_005,Probe_006,Probe_007,Probe_008,Probe_009,Probe_010,Probe_011,Probe_012,Probe_013,Probe_014,Probe_015,Probe_016,Probe_017,Probe_018,Probe_019,Probe_020
2019-01-09T08:59:54Z,42.88,11.73,40.18,84.01,53.31,36.90,26.99,60.65,42.11,53.71,41.87,59.97,80.66,37.76,52.83,38.94,84.81,2520.74,41.58,27.16
2019-01-09T08:59:59Z,43.51,12.77,40.02,84.35,54.32,36.90,27.20,60.35,45.09,52.92,44.08,60.28,79.74,35.88,53.29,38.41,82.33,36.49,41.20,29.95
2019-01-09T09:00:04Z,41.55,11.20,38.90,84.90,55.31,36.19,26.60,60.44,47.77,53.99,43.63,60.30,78.81,33.92,53.48,38.20,85.10,38.27,41.98,32.36
2019-01-09T09:00:09Z,43.90,10.34,39.51,83.77,54.31,37.81,26.11,60.87,46.23,54.82,41.66,60.55,79.75,33.25,53.89,39.52,82.29,39.27,40.65,34.27
2019-01-09T09:00:14Z,43.92,8.94,39.20,85.30,53.18,38.20,26.91,61.33,48.52,53.89,41.96,60.90,78.94,31.68,53.45,38.49,82.89,38.81,40.37,35.28
2019-01-09T09:00:19Z,44.15,10.33,39.58,86.63,52.71,38.10,28.29,61.67,50.73,54.73,41.55,61.28,77.92,30.52,52.85,39.71,82.39,38.17,41.44,35.56
2019-01-09T09:00:24Z,46.46,11.48,40.36,85.27,52.05,39.39,26.76,61.51,50.55,54.79,40.76,61.42,78.19,31.01,52.68,40.93,82.02,40.01,42.57,33.57
2019-01-09T09:00:29Z,46.75,11.55,39.65,86.59,51.53,2299.23,25.71,61.32,51.62,53.61,42.94,61.96,78.64,32.34,52.29,40.49,81.03,42.13,41.70,31.13
2019-01-09T09:00:34Z,44.82,12.88,38.15,87.70,52.01,40.86,26.76,60.87,52.71,53.02,41.57,62.40,79.57,31.97,52.93,41.80,80.14,44.11,42.86,31.47
2019-01-09T09:00:39Z,42.87,12.40,37.62,87.67,52.38,41.54,28.22,60.66,53.70,51.81,41.67,62.55,78.43,30.95,53.52,41.68,83.05,41.85,43.69,29.63
2019-01-09T09:00:44Z,42.30,13.01,38.39,86.92,51.83,40.46,28.30,60.41,55.96,50.85,39.11,62.56,78.19,29.63,53.03,43.15,85.21,42.55,44.08,29.28
2019-01-09T09:00:49Z,44.20,12.92,39.30,85.53,51.15,41.68,26.69,1911.37,56.39,50.76,2269.50,62.80,78.38,27.81,52.57,41.75,85.01,40.30,44.47,30.96
2019-01-09T09:00:54Z,45.18,14.33,39.39,86.50,50.66,40.70,26.07,1910.31,55.26,51.07,36.11,62.94,77.79,29.81,52.94,43.36,84.17,41.51,45.67,29.50
2019-01-09T09:00:59Z,43.54,13.97,38.78,87.16,51.08,40.01,26.55,60.26,53.27,50.90,34.50,63.28,76.78,28.01,52.73,41.76,84.60,39.41,46.90,31.03
2019-01-09T09:01:04Z,41.53,14.71,38.33,86.40,50.69,40.05,26.46,60.58,56.08,51.62,34.10,2177.78,75.80,25.84,52.34,43.36,85.35,37.59,47.95,28.71
2019-01-09T09:01:09Z,39.39,13.31,39.43,86.00,50.72,40.57,25.74,60.09,56.70,52.89,34.83,63.73,75.11,24.23,1889.76,42.35,82.73,35.48,46.71,28.47
2019-01-09T09:01:14Z,40.10,12.05,1992.44,87.42,49.56,40.88,24.76,60.17,58.32,51.64,33.00,63.49,76.12,22.92,1894.33,42.25,85.48,35.33,47.10,26.19
2019-01-09T09:01:19Z,41.07,13.55,41.45,86.20,49.89,39.34,24.46,59.77,60.46,52.10,32.17,63.76,74.48,24.81,52.18,41.43,87.82,34.40,47.20,25.25
2019-01-09T09:01:24Z,43.16,11.74,42.26,2153.09,49.55,39.10,25.25,59.94,63.08,51.00,32.37,63.91,76.22,25.18,52.68,40.75,86.78,33.70,48.24,26.92
2019-01-09T09:01:29Z,44.94,11.27,41.44,86.62,49.71,37.65,26.08,60.45,62.62,51.95,34.16,63.77,75.23,23.22,51.99,41.61,88.90,34.35,49.21,24.13
2019-01-09T09:01:34Z,43.15,9.80,42.37,87.66,48.94,36.36,27.29,1914.61,64.36,50.99,35.27,63.19,74.18,25.30,51.50,42.96,88.49,35.02,48.59,26.41
2019-01-09T09:01:39Z,44.43,9.43,43.75,87.36,49.02,36.98,27.57,61.04,66.55,49.80,36.91,63.09,72.52,27.07,51.54,43.31,85.93,33.32,47.47,24.44
2019-01-09T09:01:44Z,43.44,8.01,42.44,86.87,48.88,38.33,29.18,61.55,68.55,49.07,37.36,62.65,70.90,26.39,51.46,43.32,83.61,34.43,47.69,26.07
2019-01-09T09:01:49Z,44.01,6.91,40.61,87.46,48.56,39.33,30.73,61.02,65.97,49.19,38.79,62.21,69.37,25.60,51.27,42.62,80.74,35.02,47.22,25.93
2019-01-09T09:01:54Z,42.16,7.02,41.08,88.40,48.48,39.47,30.10,61.27,65.45,50.23,38.94,62.22,68.47,26.67,51.62,43.42,78.39,37.36,45.92,27.92
2019-01-09T09:01:59Z,44.42,5.54,41.89,89.13,47.56,38.06,30.56,1912.67,65.00,49.55,37.86,62.18,69.54,28.49,51.52,43.75,78.50,37.34,45.33,25.35
2019-01-09T09:02:04Z,42.25,6.66,42.10,88.31,46.51,38.08,31.49,61.10,64.98,49.39,37.03,61.93,69.25,26.59,51.17,43.94,80.22,39.13,46.12,22.75
2019-01-09T09:02:09Z,43.26,4.84,42.35,87.57,46.97,38.75,31.93,60.85,63.37,48.86,35.08,62.31,68.44,26.07,51.50,45.35,82.68,40.24,46.65,20.52
2019-01-09T09:02:14Z,43.75,4.92,44.18,86.39,46.24,39.77,30.70,60.43,65.62,49.20,36.89,61.89,68.29,23.98,51.78,44.68,85.05,42.65,47.24,18.07
2019-01-09T09:02:19Z,41.27,3.52,43.86,87.42,46.28,40.75,29.78,60.42,67.13,49.70,37.21,61.34,67.95,21.97,52.21,43.93,82.24,41.08,47.25,15.46
2019-01-09T09:02:24Z,39.66,4.30,43.12,88.37,46.80,39.94,29.26,60.65,65.77,49.96,34.66,60.93,67.29,24.06,52.51,43.22,84.71,43.28,46.33,15.20
2019-01-09T09:02:29Z,38.77,2.76,42.63,87.33,46.01,41.34,2445.86,60.49,64.46,50.28,34.34,60.59,68.66,24.71,52.30,42.58,84.13,2742.08,47.48,17.22
2019-01-09T09:02:34Z,2306.83,3.39,44.39,87.50,45.60,42.65,29.08,60.76,62.13,49.87,34.49,60.48,67.21,25.96,51.98,44.02,2679.86,41.15,46.40,18.35
2019-01-09T09:02:39Z,41.34,2.93,44.12,88.55,44.97,43.72,30.05,60.78,63.47,48.71,35.08,59.90,68.84,24.45,52.19,43.93,81.61,43.52,47.43,17.00
2019-01-09T09:02:44Z,42.95,3.01,45.29,87.36,46.08,43.39,31.35,60.67,60.74,49.69,33.92,59.67,68.80,23.45,1893.86,43.61,83.05,45.10,46.99,15.87
2019-01-09T09:02:49Z,40.45,2.96,44.65,88.43,45.23,44.68,29.72,60.29,62.72,49.74,35.04,59.18,69.33,23.56,52.74,43.12,81.76,47.28,45.55,17.27
2019-01-09T09:02:54Z,41.89,2.48,45.34,89.04,45.77,45.79,28.97,60.51,64.55,48.83,35.03,59.06,69.51,25.30,52.39,42.76,80.11,47.54,44.59,19.69
2019-01-09T09:02:59Z,42.72,1.13,46.16,88.55,46.82,44.49,29.88,60.09,65.86,49.25,32.76,58.55,69.43,26.13,52.37,44.28,78.38,47.21,43.69,21.14
2019-01-09T09:03:04Z,40.45,1.41,2212.57,88.32,45.78,45.99,31.14,60.32,65.89,50.44,34.80,58.67,70.30,27.15,52.24,43.97,76.49,48.66,44.86,21.05
2019-01-09T09:03:09Z,41.30,2.05,43.89,89.83,45.89,45.23,30.25,59.83,68.76,51.41,35.60,58.72,71.13,25.04,52.54,43.78,74.83,48.51,44.50,20.39
2019-01-09T09:03:14Z,40.30,0.68,43.95,2046.04,45.61,43.76,30.63,60.03,66.65,51.99,36.17,58.21,71.70,24.32,52.74,42.33,75.12,46.55,45.26,2873.22
2019-01-09T09:03:19Z,40.23,0.00,45.70,88.20,46.24,44.01,29.44,60.01,64.91,50.80,36.58,58.60,71.02,25.59,52.12,42.87,72.83,47.52,43.83,19.07
2019-01-09T09:03:24Z,41.61,0.98,45.63,88.63,45.53,45.56,30.56,59.92,66.47,51.43,35.87,58.98,71.93,24.83,51.78,44.00,71.78,3021.97,45.04,19.07
2019-01-09T09:03:29Z,43.83,0.40,44.71,87.22,45.92,46.73,31.19,60.05,67.90,51.58,36.23,58.50,72.35,25.99,51.96,44.06,74.00,49.24,44.19,17.48
2019-01-09T09:03:34Z,42.84,0.00,45.50,87.55,45.74,46.85,31.21,60.06,70.56,51.86,37.11,58.36,73.78,27.50,52.55,44.47,75.56,51.06,43.11,18.58
2019-01-09T09:03:39Z,43.01,0.00,45.77,88.83,44.65,48.19,31.30,60.12,71.00,50.62,39.33,57.80,72.92,29.44,52.51,43.70,73.86,50.67,44.36,20.06
2019-01-09T09:03:44Z,41.38,0.00,45.83,89.47,44.47,49.53,32.13,60.66,72.59,50.32,41.69,58.03,74.22,30.25,52.86,1984.42,72.65,2817.24,43.58,22.47
2019-01-09T09:03:49Z,39.37,0.11,44.94,90.46,44.70,48.07,30.51,61.20,70.33,51.22,42.05,58.33,74.23,30.79,52.72,46.55,75.56,50.65,44.45,24.87
2019-01-09T09:03:54Z,38.32,0.91,44.25,91.41,44.03,47.39,30.40,61.23,69.50,50.09,43.78,58.03,74.91,29.07,52.96,2096.60,74.30,48.35,44.20,22.87
2019-01-09T09:03:59Z,38.77,2.48,45.95,92.58,44.87,46.90,29.73,61.73,71.29,49.23,42.37,58.28,73.25,28.83,53.14,46.65,73.81,50.09,43.73,22.73
2019-01-09T09:04:04Z,38.06,3.26,45.37,92.94,43.83,47.93,30.69,61.20,68.76,48.52,42.25,58.14,72.82,30.59,53.69,45.96,74.91,50.73,44.82,23.47
2019-01-09T09:04:09Z,35.62,2.53,47.14,91.95,44.13,48.78,32.30,61.43,66.92,47.92,41.30,58.06,71.43,32.77,53.33,2134.85,75.64,50.30,44.25,25.78
2019-01-09T09:04:14Z,35.31,0.64,46.21,92.68,45.07,50.09,32.18,61.84,66.14,48.09,39.88,58.27,71.39,34.81,53.84,45.26,75.00,50.65,43.34,23.06
2019-01-09T09:04:19Z,33.51,0.00,46.37,91.22,43.98,48.62,30.96,62.05,64.30,47.35,37.84,58.52,70.44,36.42,53.99,45.75,77.30,48.70,43.72,22.38
2019-01-09T09:04:24Z,34.88,1.26,47.47,91.59,1995.19,47.17,31.45,61.67,64.32,48.41,39.43,58.31,70.86,36.05,54.43,44.89,75.60,46.71,44.23,24.47
2019-01-09T09:04:29Z,32.80,1.14,45.76,92.40,45.17,47.88,30.45,62.04,66.45,2196.44,38.98,58.32,71.66,36.75,54.15,45.75,76.04,47.79,43.59,22.98
2019-01-09T09:04:34Z,34.66,0.18,44.32,93.38,44.75,48.98,30.40,61.74,65.04,47.17,37.71,58.28,73.27,38.14,54.18,46.35,77.01,48.53,42.94,23.23
2019-01-09T09:04:39Z,36.57,1.32,43.80,94.75,44.24,48.25,30.64,62.05,65.80,47.13,36.41,58.36,73.46,36.16,54.28,45.43,2201.56,50.74,44.36,23.37
2019-01-09T09:04:44Z,38.14,1.95,44.75,95.90,44.03,46.90,31.98,61.85,67.69,48.32,36.42,58.09,73.75,36.11,54.68,46.57,77.51,52.67,45.29,23.50
2019-01-09T09:04:49Z,38.46,0.32,42.94,96.14,44.94,48.12,30.40,2008.77,70.21,48.87,34.10,57.90,72.95,35.24,54.17,46.95,77.39,50.90,46.66,2401.47
2019-01-09T09:04:54Z,39.67,2.16,43.84,96.35,43.87,46.77,29.62,61.76,71.73,48.42,36.53,58.37,72.68,37.45,54.59,47.65,79.11,51.71,46.17,21.15
2019-01-09T09:04:59Z,38.37,0.35,44.54,97.90,44.72,47.74,29.09,61.48,70.56,48.80,36.72,58.14,73.68,38.84,55.23,46.26,77.45,50.09,45.03,18.91
2019-01-09T09:05:04Z,39.29,1.99,43.80,98.23,43.82,46.76,27.78,61.72,71.65,49.97,35.97,58.08,73.90,38.87,55.07,46.78,78.50,49.62,44.10,16.34
2019-01-09T09:05:09Z,36.99,2.99,43.77,98.15,44.34,45.63,26.10,61.37,68.72,50.05,34.31,58.21,74.95,37.81,54.70,48.34,75.71,51.95,44.09,17.21
2019-01-09T09:05:14Z,38.16,2.79,41.93,98.32,43.23,46.02,2305.39,61.04,67.05,49.93,34.46,1814.66,74.85,38.90,55.09,48.78,73.58,50.32,44.82,19.24
2019-01-09T09:05:19Z,40.43,4.41,42.59,98.94,43.65,2138.29,23.89,61.61,65.30,50.73,33.10,57.94,73.83,38.98,55.69,49.70,72.13,51.65,44.65,20.76
2019-01-09T09:05:24Z,40.85,3.69,44.07,100.44,43.06,43.16,2565.87,61.47,64.55,49.93,34.67,57.87,72.93,37.30,55.11,50.61,69.50,52.77,43.76,23.10
2019-01-09T09:05:29Z,42.22,1.98,42.38,100.72,43.75,41.58,23.93,61.95,67.25,49.70,36.24,57.55,74.63,36.57,55.62,50.84,69.53,52.81,42.31,22.15
2019-01-09T09:05:34Z,40.22,3.48,42.95,2807.60,43.32,41.21,23.74,61.46,68.51,50.88,36.71,57.56,76.09,34.39,56.07,50.91,68.35,53.80,40.92,22.26
2019-01-09T09:05:39Z,42.73,2.77,41.90,101.58,42.26,41.85,24.04,61.71,71.22,49.99,37.76,57.63,75.39,34.95,55.85,50.19,67.38,55.64,41.02,24.27
2019-01-09T09:05:44Z,42.77,1.97,43.04,2865.41,43.25,42.89,23.33,61.53,68.61,50.73,36.21,57.79,75.43,36.53,56.51,51.51,67.66,54.04,40.40,21.94
2019-01-09T09:05:49Z,2641.58,3.31,42.80,101.28,42.56,43.73,21.80,62.09,71.57,49.70,36.57,57.46,75.50,35.96,56.35,51.87,68.75,54.02,39.91,22.22
2019-01-09T09:05:54Z,43.17,3.62,2208.81,102.59,42.01,43.17,23.07,62.59,72.14,48.58,35.85,57.51,74.30,36.97,55.77,51.53,3012.69,51.89,2342.55,24.49
2019-01-09T09:05:59Z,43.33,4.61,42.32,102.54,43.13,41.90,23.86,62.65,71.52,49.32,34.64,57.09,73.74,34.90,55.12,50.96,66.92,51.91,40.63,22.91
2019-01-09T09:06:04Z,41.00,2.81,43.38,102.65,44.17,41.18,25.36,62.32,72.62,49.46,34.29,1864.31,75.14,33.72,55.21,51.33,68.70,53.09,39.62,25.02
2019-01-09T09:06:09Z,40.40,3.72,44.83,104.00,43.87,39.94,26.64,61.87,70.76,48.79,35.74,57.38,73.70,34.19,55.03,50.32,67.51,54.07,38.45,26.72
2019-01-09T09:06:14Z,38.97,5.35,46.31,102.84,43.95,40.32,2632.25,61.39,68.53,47.55,36.78,57.52,73.29,32.66,54.87,50.52,65.24,54.54,39.73,24.78
2019-01-09T09:06:19Z,37.58,4.96,46.32,103.57,43.61,40.22,26.33,61.77,71.41,48.74,37.06,57.34,2070.07,32.12,55.23,51.74,63.17,52.91,39.23,25.82
2019-01-09T09:06:24Z,37.29,3.09,44.68,103.35,43.71,40.67,27.01,61.53,73.75,47.72,35.98,57.47,73.16,32.44,55.26,52.65,66.10,54.67,38.03,28.50
2019-01-09T09:06:29Z,38.16,4.87,43.17,104.09,44.79,40.07,28.29,61.87,75.28,48.69,35.46,57.44,74.87,33.25,55.73,52.85,68.15,54.24,38.14,28.18
2019-01-09T09:06:34Z,36.35,4.10,42.62,103.27,43.81,39.92,28.27,62.45,2673.23,49.14,33.97,57.90,75.44,31.45,55.90,52.75,69.65,56.58,37.88,29.57
2019-01-09T09:06:39Z,36.14,4.86,43.74,104.48,43.82,41.42,29.79,62.58,74.89,49.97,35.93,57.92,75.62,30.44,55.90,52.47,71.09,56.78,37.07,27.08
2019-01-09T09:06:44Z,33.97,1995.76,45.06,103.43,44.59,42.02,28.46,63.07,71.95,49.10,38.02,58.44,77.27,31.03,56.19,52.39,68.96,56.79,2491.62,27.27
2019-01-09T09:06:49Z,2658.89,4.46,45.53,103.48,44.17,43.12,27.00,62.98,71.19,48.40,39.96,58.21,76.41,33.05,56.39,53.34,70.60,57.88,36.21,26.61
2019-01-09T09:06:54Z,31.27,4.95,46.82,103.68,44.60,42.22,26.10,62.61,68.21,49.01,38.92,57.69,2147.06,32.75,56.80,54.96,68.36,59.76,37.55,27.84
2019-01-09T09:06:59Z,28.85,6.62,47.07,103.58,45.67,42.96,2400.21,62.36,69.38,50.04,39.88,57.90,76.24,34.80,57.36,53.63,65.69,60.13,36.37,25.07
2019-01-09T09:07:04Z,27.88,5.40,47.25,103.45,44.65,42.00,25.63,62.52,69.73,50.69,40.39,57.55,76.49,33.85,57.30,53.10,65.98,61.27,36.90,22.22
2019-01-09T09:07:09Z,27.45,6.45,47.00,104.45,44.63,42.63,24.89,62.96,67.44,51.09,40.11,57.86,75.77,35.45,56.61,53.76,65.83,62.08,37.73,20.35
2019-01-09T09:07:14Z,25.78,5.73,45.34,105.63,44.81,44.07,25.76,62.71,65.95,52.23,42.61,58.31,75.73,36.58,56.89,53.33,66.18,62.65,36.44,22.62
2019-01-09T09:07:19Z,27.54,5.76,43.57,106.03,1996.06,44.60,26.15,63.15,65.24,52.62,44.66,58.43,76.46,38.31,57.02,54.04,64.43,61.11,36.67,21.74
2019-01-09T09:07:24Z,26.00,7.30,44.47,105.57,44.12,45.92,26.77,62.86,63.34,52.71,45.54,58.71,77.00,37.70,56.37,54.90,62.24,60.36,37.53,22.29
2019-01-09T09:07:29Z,23.70,7.87,44.62,105.23,43.52,47.53,25.67,63.19,2829.02,51.92,43.49,58.67,78.44,35.82,55.79,55.18,62.64,61.56,36.91,22.26
2019-01-09T09:07:34Z,25.32,7.49,42.77,105.71,43.60,48.49,27.05,63.00,63.20,52.11,42.27,58.92,78.98,34.75,55.72,54.32,63.86,62.23,35.87,20.03
2019-01-09T09:07:39Z,23.24,8.76,42.52,106.80,42.75,47.08,28.39,63.49,64.70,52.66,44.83,58.37,77.95,34.61,55.80,55.00,64.60,61.35,36.32,19.99
2019-01-09T09:07:44Z,25.27,10.07,42.78,108.10,43.50,47.16,28.03,63.92,67.23,53.22,45.49,58.17,79.50,32.81,55.93,55.44,61.88,61.10,36.29,20.30
2019-01-09T09:07:49Z,24.76,8.24,43.76,106.58,42.35,48.58,28.45,64.11,65.82,53.48,44.99,58.71,80.63,34.70,55.41,53.93,61.10,59.26,35.99,18.02
2019-01-09T09:07:54Z,22.30,8.77,42.41,106.96,41.33,49.31,28.96,63.90,63.71,53.89,46.02,58.99,79.73,33.34,1962.97,54.19,59.76,57.74,36.56,15.73
2019-01-09T09:07:59Z,20.89,8.69,41.25,107.56,40.94,47.78,29.32,64.15,65.14,52.89,45.86,59.51,81.18,32.11,55.66,54.41,61.60,58.84,35.40,16.71
2019-01-09T09:08:04Z,20.78,8.27,40.79,108.38,40.06,47.79,29.54,63.83,66.48,51.77,46.62,59.45,81.57,33.43,55.78,53.37,61.69,60.62,34.51,18.72
2019-01-09T09:08:09Z,21.04,6.97,41.17,107.96,40.10,46.79,29.13,63.96,65.55,50.75,46.45,59.48,82.51,34.98,55.25,51.96,2765.15,59.15,35.72,18.84
2019-01-09T09:08:14Z,22.06,6.70,39.61,106.45,40.30,45.47,28.62,64.30,62.86,49.49,49.04,59.35,80.79,36.61,55.67,52.32,65.69,58.05,36.91,16.90
2019-01-09T09:08:19Z,22.54,7.55,41.08,105.89,40.91,45.28,27.72,64.19,62.29,49.74,47.34,58.88,79.02,37.35,55.22,51.41,64.13,58.48,37.99,15.25
2019-01-09T09:08:24Z,20.33,8.98,42.01,105.59,41.29,44.42,26.06,64.52,64.34,48.71,49.36,59.15,80.71,38.74,55.11,53.00,65.14,57.81,39.18,17.80
2019-01-09T09:08:29Z,19.28,9.87,43.78,106.15,42.04,45.00,25.89,64.66,64.64,49.06,46.81,59.32,79.58,40.63,55.22,54.27,64.95,59.17,38.30,15.58
2019-01-09T09:08:34Z,21.58,8.73,45.41,105.86,42.54,46.08,25.53,65.00,63.93,48.47,46.41,58.75,78.22,40.86,55.17,54.64,66.95,57.34,38.17,15.40
2019-01-09T09:08:39Z,22.23,8.93,46.10,105.37,43.55,45.22,2199.60,64.57,66.79,48.11,48.82,58.38,79.50,42.80,55.33,53.71,65.00,57.64,37.15,17.98
2019-01-09T09:08:44Z,23.65,10.16,45.50,103.97,44.11,44.27,23.71,64.07,64.17,47.02,46.43,58.51,79.76,44.73,55.45,54.07,64.43,58.09,37.37,17.30
2019-01-09T09:08:49Z,24.05,8.41,46.86,103.35,44.64,42.95,24.62,63.52,65.21,47.11,47.22,58.73,80.54,46.46,54.85,54.14,62.57,59.61,36.71,18.62
2019-01-09T09:08:54Z,23.01,7.26,47.13,102.78,43.46,41.73,24.80,63.61,67.15,46.22,49.78,59.09,80.95,46.88,55.09,53.29,65.43,57.33,36.36,17.24
2019-01-09T09:08:59Z,22.26,6.18,45.66,102.29,43.63,41.22,23.62,63.44,65.93,46.75,48.09,58.91,79.96,48.24,54.72,52.88,62.83,57.25,2065.94,19.92
2019-01-09T09:09:04Z,20.33,5.65,46.74,100.78,43.30,39.92,21.96,63.32,63.96,47.32,50.00,59.23,79.51,49.25,55.00,52.16,64.21,55.68,37.09,21.56
2019-01-09T09:09:09Z,18.35,5.92,46.00,99.20,43.21,39.50,22.41,63.50,62.07,48.13,48.52,59.78,79.62,49.32,54.68,50.92,62.68,56.20,36.81,19.89
2019-01-09T09:09:14Z,17.20,4.14,47.62,100.70,44.26,38.14,21.97,63.32,63.69,47.83,47.48,60.12,78.26,48.84,54.31,51.25,61.97,57.77,37.74,22.02
2019-01-09T09:09:19Z,16.01,2.87,49.13,102.11,43.72,38.24,23.43,63.14,62.00,47.68,2195.08,59.55,78.16,46.67,54.02,50.78,59.98,57.46,37.63,22.07
2019-01-09T09:09:24Z,17.38,2.46,48.71,2622.71,44.29,39.86,23.52,63.66,61.82,47.59,47.59,59.70,79.37,46.10,54.71,51.52,60.36,55.10,37.99,22.01
2019-01-09T09:09:29Z,19.68,2387.40,49.06,100.72,44.92,38.50,22.24,63.76,62.85,2384.94,48.89,59.49,79.60,47.48,54.34,52.41,58.53,57.00,39.31,19.68
2019-01-09T09:09:34Z,17.42,2.56,50.31,100.24,45.44,37.80,23.92,63.24,63.09,45.77,50.71,59.89,79.22,47.21,53.83,52.52,57.92,56.47,39.41,21.54
2019-01-09T09:09:39Z,18.15,4.12,48.89,99.70,46.35,39.40,2423.19,63.09,64.73,46.22,50.82,59.75,80.25,48.04,54.34,52.05,59.87,58.81,2146.40,23.73
2019-01-09T09:09:44Z,15.99,2.89,49.81,99.40,46.02,40.68,24.17,62.74,67.59,47.18,53.07,60.08,81.07,49.46,54.96,52.90,57.33,57.74,40.15,25.56
2019-01-09T09:09:49Z,13.75,3.33,51.04,100.66,45.01,40.56,22.87,62.51,68.58,47.98,52.53,59.88,81.00,49.15,55.25,52.93,55.71,58.92,38.92,26.00
2019-01-09T09:09:54Z,2608.12,2.07,50.88,100.01,44.93,2554.65,23.21,62.91,66.42,48.15,51.99,60.02,82.31,49.04,54.72,52.12,53.64,58.85,39.06,28.50
2019-01-09T09:09:59Z,17.24,3.95,50.31,98.89,44.54,40.02,23.86,62.48,63.96,48.36,49.57,60.38,82.52,50.95,55.33,52.46,54.24,56.47,39.88,31.18
2019-01-09T09:10:04Z,16.70,4.30,51.18,99.53,44.53,38.82,23.39,62.39,66.89,48.26,50.75,60.91,80.90,48.81,55.22,54.05,56.28,56.71,40.68,28.54
2019-01-09T09:10:09Z,17.81,5.99,50.02,101.09,44.29,39.59,2035.22,62.64,64.35,48.30,53.10,60.69,80.20,49.61,55.28,52.93,54.24,56.69,2146.63,29.73
2019-01-09T09:10:14Z,20.04,6.55,51.38,101.88,44.66,39.71,23.70,62.52,62.79,47.93,54.12,60.55,80.47,50.04,54.88,52.40,52.58,57.43,39.59,28.40
2019-01-09T09:10:19Z,18.08,6.05,50.38,100.50,44.70,39.05,23.27,62.07,65.34,48.37,55.54,60.28,81.80,48.02,54.97,52.55,50.54,57.22,41.01,30.30
2019-01-09T09:10:24Z,17.16,6.71,49.30,101.56,44.62,38.08,21.96,62.35,63.04,47.82,53.39,60.32,83.00,46.55,55.45,2024.61,51.04,55.56,41.32,32.03
2019-01-09T09:10:29Z,19.07,6.50,2268.53,102.85,45.38,37.90,22.43,62.00,62.60,47.53,53.56,60.01,81.88,45.44,55.39,50.77,52.27,53.35,40.71,32.04
2019-01-09T09:10:34Z,20.04,6.31,51.54,101.46,44.87,38.60,23.45,61.74,64.51,48.42,54.85,60.30,83.45,46.79,55.78,52.09,3005.64,53.36,39.81,30.85
2019-01-09T09:10:39Z,2242.68,5.50,52.74,102.88,1979.96,38.32,23.25,61.86,63.92,47.91,53.42,60.32,85.10,45.15,56.40,52.06,53.72,52.95,41.17,33.53
2019-01-09T09:10:44Z,22.03,4.59,52.65,103.51,45.27,38.52,22.19,62.34,63.51,46.77,55.30,60.49,85.95,44.35,57.01,51.62,56.59,54.53,40.96,35.42
2019-01-09T09:10:49Z,24.40,2.82,50.99,102.35,46.33,38.18,21.81,62.18,60.54,47.85,52.81,60.23,86.75,42.31,56.60,50.55,54.09,55.73,39.98,33.11
2019-01-09T09:10:54Z,25.91,2.95,52.65,102.99,45.85,36.51,22.03,1936.37,59.50,47.11,54.34,59.96,85.56,41.55,56.47,49.11,54.08,54.42,40.44,31.90
2019-01-09T09:10:59Z,24.80,3.11,52.65,103.16,45.59,38.13,22.10,61.65,57.25,47.63,53.46,60.04,84.37,41.66,56.38,47.70,54.18,53.28,39.03,33.54
2019-01-09T09:11:04Z,25.18,4.23,52.01,103.31,44.50,38.44,23.39,61.70,60.06,48.33,55.41,60.54,83.66,41.16,56.37,47.61,52.17,53.17,38.92,30.74
2019-01-09T09:11:09Z,25.79,4.49,50.81,102.83,45.16,37.72,22.09,61.42,57.93,47.93,55.52,60.66,84.35,42.98,56.17,48.33,51.96,55.11,39.78,32.15
2019-01-09T09:11:14Z,28.13,4.02,49.49,103.84,44.16,36.31,22.80,61.39,55.35,47.76,53.34,60.12,84.01,41.65,55.69,49.59,51.04,56.08,39.13,31.72
2019-01-09T09:11:19Z,27.74,4.66,48.06,103.28,43.70,36.42,23.72,60.82,57.32,48.16,53.24,60.17,83.23,2755.65,55.57,2326.89,49.19,55.42,38.04,34.13
2019-01-09T09:11:24Z,26.89,4.61,48.99,102.73,43.51,36.06,25.05,60.48,55.72,47.68,52.09,60.34,84.39,43.65,56.17,49.68,48.53,53.28,36.67,35.02
2019-01-09T09:11:29Z,27.34,4.79,48.30,101.94,43.75,34.85,24.44,61.04,58.59,47.97,49.95,60.40,85.72,42.07,55.87,50.73,48.87,52.43,35.38,35.48
2019-01-09T09:11:34Z,26.11,6.12,48.23,101.10,43.78,35.53,23.00,61.51,57.65,47.69,47.78,60.42,87.00,40.52,56.36,50.64,47.50,53.75,36.09,34.26
2019-01-09T09:11:39Z,23.91,7.91,47.59,101.10,44.23,35.97,24.48,61.46,58.86,46.65,50.23,59.94,88.33,42.34,55.75,52.05,47.15,54.98,35.97,33.88
2019-01-09T09:11:44Z,23.54,6.29,46.68,99.65,43.51,37.30,22.88,61.38,58.69,46.91,48.28,59.65,2439.92,41.53,56.32,52.27,45.41,56.80,2310.65,34.30
