TIME,[id=4b446b43-f290-43f3-afb1-884a053f7e1d|name=/example-org/uk/total-output|description=Total output on all UK wind farms|units=kWh/day],[id=42b7da5b-b65a-4c21-8575-821e5d9dbd7b|name=/example-org/uk/wind-farm-1/total-output|description=Total output on Wind Farm 1|units=kWh/day],[id=e8b38052-4e90-46e1-8c32-a7f70256d149|name=/example-org/uk/wind-farm-1/turbine-1/output|description=Turbine 1 output|units=kWh/day],[id=798bac76-7989-42d0-a16a-56978a68cc71|name=/example-org/uk/wind-farm-1/turbine-1/rotation-speed|description=Turbine 1 rotation speed|units=rpm],[id=ea6b925e-5e8e-45c9-8cd7-c07ab982cf97|name=/example-org/uk/wind-farm-1/turbine-1/wind-speed|description=Turbine 1 wind speed|units=m/s],[id=a23cb6eb-a2b7-403e-8bda-91f4a6be15bd|name=/example-org/uk/wind-farm-1/turbine-2/output|description=Turbine 2 output|units=kWh/day],[id=74d69c7f-c4a3-4a39-a043-3e9b39efd389|name=/example-org/uk/wind-farm-1/turbine-2/rotation-speed|description=Turbine 2 rotation speed|units=rpm],[id=62d1765e-84eb-4bd7-b6cc-c75e8249d035|name=/example-org/uk/wind-farm-1/turbine-2/wind-speed|description=Turbine 2 wind speed|units=m/s],[id=540a1c05-5ca0-45c1-9f80-c899b5a425ca|name=/example-org/uk/wind-farm-2/total-output|description=Total output on Wind Farm 2|units=kWh/day],[id=bc940329-7c4a-4324-a580-6dbf965e9426|name=/example-org/uk/wind-farm-2/turbine-3/output|description=Turbine 3 output|units=kWh/day],[id=fba003c5-7384-440d-ad0c-0876f4be8d75|name=/example-org/uk/wind-farm-2/turbine-3/rotation-speed|description=Turbine 3 rotation speed|units=rpm],[id=71eda84f-d2a1-4f2a-bb37-a1dece1642b1|name=/example-org/uk/wind-farm-2/turbine-3/wind-speed|description=Turbine 3 wind speed|units=m/s],[id=68db29fe-b3fe-4c2a-85f1-7f91fe145964|name=/example-org/uk/wind-farm-2/turbine-4/output|description=Turbine 4 output|units=kWh/day],[id=64d5ac61-8bfb-4d0c-8e66-ef71bc1ca3ea|name=/example-org/uk/wind-farm-2/turbine-4/rotation-speed|description=Turbine 4 rotation speed|units=rpm],[id=2e54dd5f-d89f-4eef-8f43-b4f91ede66fc|name=/example-org/uk/wind-farm-2/turbine-4/wind-speed|description=Turbine 4 wind speed|units=m/s]
2019-10-05T21:46:26Z,35669.33333,20160,10186.66667,13,9.55,9973.333333,12,9.35,15509.33333,7861.333333,10,7.37,7648,10,7.17
2019-10-05T21:46:41Z,35541.33333,19776,9994.666667,12,9.37,9781.333333,12,9.17,15765.33333,7989.333333,10,7.49,7776,10,7.29
2019-10-05T21:46:56Z,35264,19456,9834.666667,12,9.22,9621.333333,12,9.02,15808,8010.666667,10,7.51,7797.333333,10,7.31
2019-10-05T21:47:11Z,36096,19989.33333,9888,12,9.27,10101.33333,13,9.47,16106.66667,8160,10,7.65,7946.666667,10,7.45
2019-10-05T21:47:26Z,36181.33333,19605.33333,9909.333333,12,9.29,9696,12,9.09,16576,8181.333333,10,7.67,8394.666667,10,7.87
2019-10-05T21:47:41Z,35946.66667,19712,9962.666667,12,9.34,9749.333333,12,9.14,16234.66667,8224,10,7.71,8010.666667,10,7.51
2019-10-05T21:47:56Z,35818.66667,19904,10058.66667,13,9.43,9845.333333,12,9.23,15914.66667,8064,10,7.56,7850.666667,10,7.36
2019-10-05T21:48:11Z,36565.33333,20309.33333,10048,13,9.42,10261.33333,13,9.62,16256,8021.333333,10,7.52,8234.666667,10,7.72
2019-10-05T21:48:26Z,35840,20160,9973.333333,12,9.35,10186.66667,13,9.55,15680,7946.666667,10,7.45,7733.333333,10,7.25
2019-10-05T21:48:41Z,36437.33333,20010.66667,9898.666667,12,9.28,10112,13,9.48,16426.66667,8106.666667,10,7.6,8320,10,7.8
2019-10-05T21:48:56Z,36437.33333,20437.33333,10112,13,9.48,10325.33333,13,9.68,16000,8106.666667,10,7.6,7893.333333,10,7.4
2019-10-05T21:49:11Z,36565.33333,20416,10101.33333,13,9.47,10314.66667,13,9.67,16149.33333,8181.333333,10,7.67,7968,10,7.47
2019-10-05T21:49:26Z,36800,20288,10037.33333,13,9.41,10250.66667,13,9.61,16512,8149.333333,10,7.64,8362.666667,10,7.84
2019-10-05T21:49:41Z,36629.33333,19904,9845.333333,12,9.23,10058.66667,13,9.43,16725.33333,8256,10,7.74,8469.333333,11,7.94
2019-10-05T21:49:56Z,35626.66667,19285.33333,9749.333333,12,9.14,9536,12,8.94,16341.33333,8277.333333,10,7.76,8064,10,7.56
2019-10-05T21:50:11Z,35605.33333,19306.66667,9546.666667,12,8.95,9760,12,9.15,16298.66667,8256,10,7.74,8042.666667,10,7.54
2019-10-05T21:50:26Z,35946.66667,18965.33333,9376,12,8.79,9589.333333,12,8.99,16981.33333,8384,10,7.86,8597.333333,11,8.06
2019-10-05T21:50:41Z,35477.33333,18816,9514.666667,12,8.92,9301.333333,12,8.72,16661.33333,8437.333333,11,7.91,8224,10,7.71
2019-10-05T21:50:56Z,35328,18432,9322.666667,12,8.74,9109.333333,11,8.54,16896,8554.666667,11,8.02,8341.333333,10,7.82
2019-10-05T21:51:11Z,34538.66667,17962.66667,9088,11,8.52,8874.666667,11,8.32,16576,8394.666667,10,7.87,8181.333333,10,7.67
2019-10-05T21:51:26Z,35498.66667,18880,9333.333333,12,8.75,9546.666667,12,8.95,16618.66667,8416,11,7.89,8202.666667,10,7.69
2019-10-05T21:51:41Z,34986.66667,18517.33333,9365.333333,12,8.78,9152,11,8.58,16469.33333,8341.333333,10,7.82,8128,10,7.62
2019-10-05T21:51:56Z,36096,19434.66667,9610.666667,12,9.01,9824,12,9.21,16661.33333,8224,10,7.71,8437.333333,11,7.91
2019-10-05T21:52:11Z,36288,19349.33333,9781.333333,12,9.17,9568,12,8.97,16938.66667,8362.666667,10,7.84,8576,11,8.04
2019-10-05T21:52:26Z,36373.33333,19264,9525.333333,12,8.93,9738.666667,12,9.13,17109.33333,8448,11,7.92,8661.333333,11,8.12
2019-10-05T21:52:41Z,35797.33333,18794.66667,9504,12,8.91,9290.666667,12,8.71,17002.66667,8608,11,8.07,8394.666667,10,7.87
2019-10-05T21:52:56Z,36266.66667,18709.33333,9248,12,8.67,9461.333333,12,8.87,17557.33333,8672,11,8.13,8885.333333,11,8.33
2019-10-05T21:53:11Z,35328,18240,9226.666667,12,8.65,9013.333333,11,8.45,17088,8650.666667,11,8.11,8437.333333,11,7.91
2019-10-05T21:53:26Z,35008,17770.66667,8992,11,8.43,8778.666667,11,8.23,17237.33333,8725.333333,11,8.18,8512,11,7.98
2019-10-05T21:53:41Z,35221.33333,18069.33333,8928,11,8.37,9141.333333,11,8.57,17152,8682.666667,11,8.14,8469.333333,11,7.94
2019-10-05T21:53:56Z,34666.66667,17386.66667,8800,11,8.25,8586.666667,11,8.05,17280,8533.333333,11,8,8746.666667,11,8.2
2019-10-05T21:54:11Z,34794.66667,17280,8746.666667,11,8.2,8533.333333,11,8,17514.66667,8650.666667,11,8.11,8864,11,8.31
2019-10-05T21:54:26Z,33898.66667,16874.66667,8544,11,8.01,8330.666667,10,7.81,17024,8618.666667,11,8.08,8405.333333,11,7.88
2019-10-05T21:54:41Z,33685.33333,16490.66667,8352,10,7.83,8138.666667,10,7.63,17194.66667,8704,11,8.16,8490.666667,11,7.96
2019-10-05T21:54:56Z,33664,16192,8202.666667,10,7.69,7989.333333,10,7.49,17472,8842.666667,11,8.29,8629.333333,11,8.09
2019-10-05T21:55:11Z,33066.66667,15765.33333,7989.333333,10,7.49,7776,10,7.29,17301.33333,8757.333333,11,8.21,8544,11,8.01
2019-10-05T21:55:26Z,32981.33333,15893.33333,8053.333333,10,7.55,7840,10,7.35,17088,8650.666667,11,8.11,8437.333333,11,7.91
2019-10-05T21:55:41Z,33856,16256,8021.333333,10,7.52,8234.666667,10,7.72,17600,8693.333333,11,8.15,8906.666667,11,8.35
2019-10-05T21:55:56Z,33877.33333,16490.66667,8138.666667,10,7.63,8352,10,7.83,17386.66667,8586.666667,11,8.05,8800,11,8.25
2019-10-05T21:56:11Z,33536,16490.66667,8352,10,7.83,8138.666667,10,7.63,17045.33333,8629.333333,11,8.09,8416,11,7.89
2019-10-05T21:56:26Z,33258.66667,16362.66667,8288,10,7.77,8074.666667,10,7.57,16896,8554.666667,11,8.02,8341.333333,10,7.82
2019-10-05T21:56:41Z,34389.33333,16896,8341.333333,10,7.82,8554.666667,11,8.02,17493.33333,8640,11,8.1,8853.333333,11,8.3
2019-10-05T21:56:56Z,33685.33333,16853.33333,8320,10,7.8,8533.333333,11,8,16832,8522.666667,11,7.99,8309.333333,10,7.79
2019-10-05T21:57:11Z,33749.33333,16682.66667,8448,11,7.92,8234.666667,10,7.72,17066.66667,8640,11,8.1,8426.666667,11,7.9
2019-10-05T21:57:26Z,33536,16341.33333,8277.333333,10,7.76,8064,10,7.56,17194.66667,8490.666667,11,7.96,8704,11,8.16
2019-10-05T21:57:41Z,33194.66667,16405.33333,8309.333333,10,7.79,8096,10,7.59,16789.33333,8501.333333,11,7.97,8288,10,7.77
2019-10-05T21:57:56Z,32981.33333,15914.66667,8064,10,7.56,7850.666667,10,7.36,17066.66667,8640,11,8.1,8426.666667,11,7.9
2019-10-05T21:58:11Z,33664,16426.66667,8106.666667,10,7.6,8320,10,7.8,17237.33333,8725.333333,11,8.18,8512,11,7.98
2019-10-05T21:58:26Z,34368,16682.66667,8234.666667,10,7.72,8448,11,7.92,17685.33333,8736,11,8.19,8949.333333,11,8.39
2019-10-05T21:58:41Z,34922.66667,17130.66667,8458.666667,11,7.93,8672,11,8.13,17792,8789.333333,11,8.24,9002.666667,11,8.44
2019-10-05T21:58:56Z,34453.33333,16661.33333,8224,10,7.71,8437.333333,11,7.91,17792,8789.333333,11,8.24,9002.666667,11,8.44
2019-10-05T21:59:11Z,34112,16682.66667,8448,11,7.92,8234.666667,10,7.72,17429.33333,8821.333333,11,8.27,8608,11,8.07
2019-10-05T21:59:26Z,34688,16917.33333,8352,10,7.83,8565.333333,11,8.03,17770.66667,8778.666667,11,8.23,8992,11,8.43
2019-10-05T21:59:41Z,33749.33333,16448,8117.333333,10,7.61,8330.666667,10,7.81,17301.33333,8757.333333,11,8.21,8544,11,8.01
2019-10-05T21:59:56Z,33066.66667,16085.33333,8149.333333,10,7.64,7936,10,7.44,16981.33333,8597.333333,11,8.06,8384,10,7.86
2019-10-05T22:00:11Z,33984,16576,8181.333333,10,7.67,8394.666667,10,7.87,17408,8597.333333,11,8.06,8810.666667,11,8.26
2019-10-05T22:00:26Z,33920,16917.33333,8352,10,7.83,8565.333333,11,8.03,17002.66667,8608,11,8.07,8394.666667,10,7.87
2019-10-05T22:00:41Z,34709.33333,17408,8597.333333,11,8.06,8810.666667,11,8.26,17301.33333,8544,11,8.01,8757.333333,11,8.21
2019-10-05T22:00:56Z,34581.33333,17386.66667,8586.666667,11,8.05,8800,11,8.25,17194.66667,8704,11,8.16,8490.666667,11,7.96
2019-10-05T22:01:11Z,35114.66667,17664,8725.333333,11,8.18,8938.666667,11,8.38,17450.66667,8618.666667,11,8.08,8832,11,8.28
2019-10-05T22:01:26Z,34410.66667,17088,8650.666667,11,8.11,8437.333333,11,7.91,17322.66667,8554.666667,11,8.02,8768,11,8.22
2019-10-05T22:01:41Z,34218.66667,17237.33333,8725.333333,11,8.18,8512,11,7.98,16981.33333,8384,10,7.86,8597.333333,11,8.06
2019-10-05T22:01:56Z,33792,17408,8597.333333,11,8.06,8810.666667,11,8.26,16384,8298.666667,10,7.78,8085.333333,10,7.58
2019-10-05T22:02:11Z,34688,17792,8789.333333,11,8.24,9002.666667,11,8.44,16896,8341.333333,10,7.82,8554.666667,11,8.02
2019-10-05T22:02:26Z,33920,17578.66667,8682.666667,11,8.14,8896,11,8.34,16341.33333,8277.333333,10,7.76,8064,10,7.56
2019-10-05T22:02:41Z,33386.66667,17216,8501.333333,11,7.97,8714.666667,11,8.17,16170.66667,8192,10,7.68,7978.666667,10,7.48
2019-10-05T22:02:56Z,33194.66667,16768,8490.666667,11,7.96,8277.333333,10,7.76,16426.66667,8106.666667,10,7.6,8320,10,7.8
2019-10-05T22:03:11Z,32853.33333,16490.66667,8352,10,7.83,8138.666667,10,7.63,16362.66667,8074.666667,10,7.57,8288,10,7.77
2019-10-05T22:03:26Z,33066.66667,16554.66667,8170.666667,10,7.66,8384,10,7.86,16512,8149.333333,10,7.64,8362.666667,10,7.84
2019-10-05T22:03:41Z,32320,16341.33333,8277.333333,10,7.76,8064,10,7.56,15978.66667,8096,10,7.59,7882.666667,10,7.39
2019-10-05T22:03:56Z,32960,16810.66667,8512,11,7.98,8298.666667,10,7.78,16149.33333,8181.333333,10,7.67,7968,10,7.47
2019-10-05T22:04:11Z,33792,17109.33333,8661.333333,11,8.12,8448,11,7.92,16682.66667,8234.666667,10,7.72,8448,11,7.92
2019-10-05T22:04:26Z,34154.66667,17365.33333,8576,11,8.04,8789.333333,11,8.24,16789.33333,8288,10,7.77,8501.333333,11,7.97
2019-10-05T22:04:41Z,33557.33333,16960,8373.333333,10,7.85,8586.666667,11,8.05,16597.33333,8192,10,7.68,8405.333333,11,7.88
2019-10-05T22:04:56Z,32469.33333,16128,8170.666667,10,7.66,7957.333333,10,7.46,16341.33333,8064,10,7.56,8277.333333,10,7.76
2019-10-05T22:05:11Z,32384,16277.33333,8032,10,7.53,8245.333333,10,7.73,16106.66667,8160,10,7.65,7946.666667,10,7.45
2019-10-05T22:05:26Z,32298.66667,15786.66667,8000,10,7.5,7786.666667,10,7.3,16512,8149.333333,10,7.64,8362.666667,10,7.84
2019-10-05T22:05:41Z,31488,15680,7946.666667,10,7.45,7733.333333,10,7.25,15808,8010.666667,10,7.51,7797.333333,10,7.31
2019-10-05T22:05:56Z,31850.66667,15573.33333,7893.333333,10,7.4,7680,10,7.2,16277.33333,8032,10,7.53,8245.333333,10,7.73
2019-10-05T22:06:11Z,32554.66667,16448,8117.333333,10,7.61,8330.666667,10,7.81,16106.66667,8160,10,7.65,7946.666667,10,7.45
2019-10-05T22:06:26Z,31637.33333,15530.66667,7872,10,7.38,7658.666667,10,7.18,16106.66667,8160,10,7.65,7946.666667,10,7.45
2019-10-05T22:06:41Z,31552,15552,7882.666667,10,7.39,7669.333333,10,7.19,16000,8106.666667,10,7.6,7893.333333,10,7.4
2019-10-05T22:06:56Z,31445.33333,15445.33333,7829.333333,10,7.34,7616,10,7.14,16000,8106.666667,10,7.6,7893.333333,10,7.4
2019-10-05T22:07:11Z,31146.66667,15168,7690.666667,10,7.21,7477.333333,9,7.01,15978.66667,8096,10,7.59,7882.666667,10,7.39
2019-10-05T22:07:26Z,30698.66667,14912,7562.666667,9,7.09,7349.333333,9,6.89,15786.66667,8000,10,7.5,7786.666667,10,7.3
2019-10-05T22:07:41Z,31189.33333,15061.33333,7424,9,6.96,7637.333333,10,7.16,16128,7957.333333,10,7.46,8170.666667,10,7.66
2019-10-05T22:07:56Z,30912,15082.66667,7434.666667,9,6.97,7648,10,7.17,15829.33333,7808,10,7.32,8021.333333,10,7.52
2019-10-05T22:08:11Z,30357.33333,14485.33333,7349.333333,9,6.89,7136,9,6.69,15872,7829.333333,10,7.34,8042.666667,10,7.54
2019-10-05T22:08:26Z,30058.66667,14656,7434.666667,9,6.97,7221.333333,9,6.77,15402.66667,7808,10,7.32,7594.666667,9,7.12
2019-10-05T22:08:41Z,30805.33333,14933.33333,7573.333333,9,7.1,7360,9,6.9,15872,7829.333333,10,7.34,8042.666667,10,7.54
2019-10-05T22:08:56Z,30976,14826.66667,7520,9,7.05,7306.666667,9,6.85,16149.33333,7968,10,7.47,8181.333333,10,7.67
2019-10-05T22:09:11Z,30549.33333,15040,7626.666667,10,7.15,7413.333333,9,6.95,15509.33333,7861.333333,10,7.37,7648,10,7.17
2019-10-05T22:09:26Z,30293.33333,14698.66667,7456,9,6.99,7242.666667,9,6.79,15594.66667,7904,10,7.41,7690.666667,10,7.21
2019-10-05T22:09:41Z,31232,15317.33333,7552,9,7.08,7765.333333,10,7.28,15914.66667,8064,10,7.56,7850.666667,10,7.36
2019-10-05T22:09:56Z,31381.33333,15722.66667,7754.666667,10,7.27,7968,10,7.47,15658.66667,7936,10,7.44,7722.666667,10,7.24
2019-10-05T22:10:11Z,31189.33333,15424,7818.666667,10,7.33,7605.333333,10,7.13,15765.33333,7776,10,7.29,7989.333333,10,7.49
2019-10-05T22:10:26Z,30720,15296,7754.666667,10,7.27,7541.333333,9,7.07,15424,7605.333333,10,7.13,7818.666667,10,7.33
2019-10-05T22:10:41Z,30954.66667,15253.33333,7733.333333,10,7.25,7520,9,7.05,15701.33333,7744,10,7.26,7957.333333,10,7.46
2019-10-05T22:10:56Z,30976,15381.33333,7797.333333,10,7.31,7584,9,7.11,15594.66667,7904,10,7.41,7690.666667,10,7.21
2019-10-05T22:11:11Z,31488,16064,7925.333333,10,7.43,8138.666667,10,7.63,15424,7818.666667,10,7.33,7605.333333,10,7.13
2019-10-05T22:11:26Z,32341.33333,16341.33333,8064,10,7.56,8277.333333,10,7.76,16000,7893.333333,10,7.4,8106.666667,10,7.6
2019-10-05T22:11:41Z,32405.33333,16640,8213.333333,10,7.7,8426.666667,11,7.9,15765.33333,7989.333333,10,7.49,7776,10,7.29
2019-10-05T22:11:56Z,32768,16832,8309.333333,10,7.79,8522.666667,11,7.99,15936,7861.333333,10,7.37,8074.666667,10,7.57
2019-10-05T22:12:11Z,32085.33333,16832,8309.333333,10,7.79,8522.666667,11,7.99,15253.33333,7733.333333,10,7.25,7520,9,7.05
2019-10-05T22:12:26Z,31808,16320,8053.333333,10,7.55,8266.666667,10,7.75,15488,7637.333333,10,7.16,7850.666667,10,7.36
2019-10-05T22:12:41Z,30826.66667,15680,7946.666667,10,7.45,7733.333333,10,7.25,15146.66667,7466.666667,9,7,7680,10,7.2
2019-10-05T22:12:56Z,29802.66667,15189.33333,7701.333333,10,7.22,7488,9,7.02,14613.33333,7413.333333,9,6.95,7200,9,6.75
2019-10-05T22:13:11Z,30165.33333,15616,7914.666667,10,7.42,7701.333333,10,7.22,14549.33333,7381.333333,9,6.92,7168,9,6.72
2019-10-05T22:13:26Z,30101.33333,15253.33333,7733.333333,10,7.25,7520,9,7.05,14848,7317.333333,9,6.86,7530.666667,9,7.06
2019-10-05T22:13:41Z,29376,15274.66667,7530.666667,9,7.06,7744,10,7.26,14101.33333,7157.333333,9,6.71,6944,9,6.51
2019-10-05T22:13:56Z,29354.66667,15125.33333,7669.333333,10,7.19,7456,9,6.99,14229.33333,7008,9,6.57,7221.333333,9,6.77
2019-10-05T22:14:11Z,29098.66667,15552,7882.666667,10,7.39,7669.333333,10,7.19,13546.66667,6880,9,6.45,6666.666667,8,6.25
2019-10-05T22:14:26Z,29376,15168,7690.666667,10,7.21,7477.333333,9,7.01,14208,6997.333333,9,6.56,7210.666667,9,6.76
2019-10-05T22:14:41Z,28800,15082.66667,7434.666667,9,6.97,7648,10,7.17,13717.33333,6965.333333,9,6.53,6752,8,6.33
2019-10-05T22:14:56Z,28074.66667,14613.33333,7200,9,6.75,7413.333333,9,6.95,13461.33333,6837.333333,9,6.41,6624,8,6.21
2019-10-05T22:15:11Z,27840,14058.66667,7136,9,6.69,6922.666667,9,6.49,13781.33333,6997.333333,9,6.56,6784,8,6.36
2019-10-05T22:15:26Z,27456,13909.33333,7061.333333,9,6.62,6848,9,6.42,13546.66667,6880,9,6.45,6666.666667,8,6.25
2019-10-05T22:15:41Z,28266.66667,14805.33333,7296,9,6.84,7509.333333,9,7.04,13461.33333,6837.333333,9,6.41,6624,8,6.21
2019-10-05T22:15:56Z,28778.66667,15040,7413.333333,9,6.95,7626.666667,10,7.15,13738.66667,6976,9,6.54,6762.666667,8,6.34
2019-10-05T22:16:11Z,28416,14357.33333,7285.333333,9,6.83,7072,9,6.63,14058.66667,6922.666667,9,6.49,7136,9,6.69
2019-10-05T22:16:26Z,27562.66667,13952,7082.666667,9,6.64,6869.333333,9,6.44,13610.66667,6912,9,6.48,6698.666667,8,6.28
2019-10-05T22:16:41Z,28138.66667,14229.33333,7221.333333,9,6.77,7008,9,6.57,13909.33333,6848,9,6.42,7061.333333,9,6.62
2019-10-05T22:16:56Z,28842.66667,15104,7445.333333,9,6.98,7658.666667,10,7.18,13738.66667,6762.666667,8,6.34,6976,9,6.54
2019-10-05T22:17:11Z,28693.33333,14805.33333,7296,9,6.84,7509.333333,9,7.04,13888,6837.333333,9,6.41,7050.666667,9,6.61
2019-10-05T22:17:26Z,29013.33333,14997.33333,7392,9,6.93,7605.333333,10,7.13,14016,6901.333333,9,6.47,7114.666667,9,6.67
2019-10-05T22:17:41Z,28245.33333,14592,7189.333333,9,6.74,7402.666667,9,6.94,13653.33333,6933.333333,9,6.5,6720,8,6.3
2019-10-05T22:17:56Z,28160,14293.33333,7040,9,6.6,7253.333333,9,6.8,13866.66667,7040,9,6.6,6826.666667,9,6.4
2019-10-05T22:18:11Z,27306.66667,13674.66667,6944,9,6.51,6730.666667,8,6.31,13632,6922.666667,9,6.49,6709.333333,8,6.29
2019-10-05T22:18:26Z,27242.66667,13717.33333,6965.333333,9,6.53,6752,8,6.33,13525.33333,6869.333333,9,6.44,6656,8,6.24
2019-10-05T22:18:41Z,28245.33333,14058.66667,7136,9,6.69,6922.666667,9,6.49,14186.66667,6986.666667,9,6.55,7200,9,6.75
2019-10-05T22:18:56Z,27776,14037.33333,7125.333333,9,6.68,6912,9,6.48,13738.66667,6976,9,6.54,6762.666667,8,6.34
2019-10-05T22:19:11Z,28629.33333,14442.66667,7328,9,6.87,7114.666667,9,6.67,14186.66667,6986.666667,9,6.55,7200,9,6.75
2019-10-05T22:19:26Z,28736,14677.33333,7445.333333,9,6.98,7232,9,6.78,14058.66667,7136,9,6.69,6922.666667,9,6.49
2019-10-05T22:19:41Z,29888,15594.66667,7690.666667,10,7.21,7904,10,7.41,14293.33333,7253.333333,9,6.8,7040,9,6.6
2019-10-05T22:19:56Z,30101.33333,15232,7722.666667,10,7.24,7509.333333,9,7.04,14869.33333,7328,9,6.87,7541.333333,9,7.07
2019-10-05T22:20:11Z,30250.66667,15872,7829.333333,10,7.34,8042.666667,10,7.54,14378.66667,7296,9,6.84,7082.666667,9,6.64
2019-10-05T22:20:26Z,30144,15658.66667,7936,10,7.44,7722.666667,10,7.24,14485.33333,7349.333333,9,6.89,7136,9,6.69
2019-10-05T22:20:41Z,29802.66667,15381.33333,7797.333333,10,7.31,7584,9,7.11,14421.33333,7317.333333,9,6.86,7104,9,6.66
2019-10-05T22:20:56Z,30101.33333,15786.66667,7786.666667,10,7.3,8000,10,7.5,14314.66667,7264,9,6.81,7050.666667,9,6.61
2019-10-05T22:21:11Z,30698.66667,16192,7989.333333,10,7.49,8202.666667,10,7.69,14506.66667,7146.666667,9,6.7,7360,9,6.9
2019-10-05T22:21:26Z,30933.33333,16661.33333,8224,10,7.71,8437.333333,11,7.91,14272,7029.333333,9,6.59,7242.666667,9,6.79
2019-10-05T22:21:41Z,31018.66667,16512,8149.333333,10,7.64,8362.666667,10,7.84,14506.66667,7146.666667,9,6.7,7360,9,6.9
2019-10-05T22:21:56Z,29589.33333,15808,8010.666667,10,7.51,7797.333333,10,7.31,13781.33333,6997.333333,9,6.56,6784,8,6.36
2019-10-05T22:22:11Z,29888,15957.33333,7872,10,7.38,8085.333333,10,7.58,13930.66667,6858.666667,9,6.43,7072,9,6.63
2019-10-05T22:22:26Z,29845.33333,16042.66667,8128,10,7.62,7914.666667,10,7.42,13802.66667,6794.666667,8,6.37,7008,9,6.57
2019-10-05T22:22:41Z,29717.33333,16320,8266.666667,10,7.75,8053.333333,10,7.55,13397.33333,6805.333333,9,6.38,6592,8,6.18
2019-10-05T22:22:56Z,30272,17152,8469.333333,11,7.94,8682.666667,11,8.14,13120,6666.666667,8,6.25,6453.333333,8,6.05
2019-10-05T22:23:11Z,30464,17408,8597.333333,11,8.06,8810.666667,11,8.26,13056,6634.666667,8,6.22,6421.333333,8,6.02
2019-10-05T22:23:26Z,31637.33333,17920,8853.333333,11,8.3,9066.666667,11,8.5,13717.33333,6752,8,6.33,6965.333333,9,6.53
2019-10-05T22:23:41Z,31082.66667,17621.33333,8704,11,8.16,8917.333333,11,8.36,13461.33333,6837.333333,9,6.41,6624,8,6.21
2019-10-05T22:23:56Z,30890.66667,17322.66667,8768,11,8.22,8554.666667,11,8.02,13568,6677.333333,8,6.26,6890.666667,9,6.46
2019-10-05T22:24:11Z,29824,17002.66667,8608,11,8.07,8394.666667,10,7.87,12821.33333,6517.333333,8,6.11,6304,8,5.91
2019-10-05T22:24:26Z,31125.33333,17621.33333,8704,11,8.16,8917.333333,11,8.36,13504,6645.333333,8,6.23,6858.666667,9,6.43
2019-10-05T22:24:41Z,31146.66667,17578.66667,8682.666667,11,8.14,8896,11,8.34,13568,6677.333333,8,6.26,6890.666667,9,6.46
2019-10-05T22:24:56Z,30442.66667,17088,8437.333333,11,7.91,8650.666667,11,8.11,13354.66667,6784,8,6.36,6570.666667,8,6.16
2019-10-05T22:25:11Z,30336,16704,8458.666667,11,7.93,8245.333333,10,7.73,13632,6922.666667,9,6.49,6709.333333,8,6.29
2019-10-05T22:25:26Z,31061.33333,17024,8405.333333,11,7.88,8618.666667,11,8.08,14037.33333,6912,9,6.48,7125.333333,9,6.68
2019-10-05T22:25:41Z,30826.66667,17280,8533.333333,11,8,8746.666667,11,8.2,13546.66667,6880,9,6.45,6666.666667,8,6.25
2019-10-05T22:25:56Z,30677.33333,16896,8341.333333,10,7.82,8554.666667,11,8.02,13781.33333,6997.333333,9,6.56,6784,8,6.36
2019-10-05T22:26:11Z,30378.66667,16042.66667,8128,10,7.62,7914.666667,10,7.42,14336,7061.333333,9,6.62,7274.666667,9,6.82
2019-10-05T22:26:26Z,30762.66667,16725.33333,8256,10,7.74,8469.333333,11,7.94,14037.33333,7125.333333,9,6.68,6912,9,6.48
2019-10-05T22:26:41Z,31594.66667,16917.33333,8352,10,7.83,8565.333333,11,8.03,14677.33333,7232,9,6.78,7445.333333,9,6.98
2019-10-05T22:26:56Z,30698.66667,16640,8213.333333,10,7.7,8426.666667,11,7.9,14058.66667,7136,9,6.69,6922.666667,9,6.49
2019-10-05T22:27:11Z,30933.33333,16277.33333,8245.333333,10,7.73,8032,10,7.53,14656,7221.333333,9,6.77,7434.666667,9,6.97
2019-10-05T22:27:26Z,30762.66667,16106.66667,8160,10,7.65,7946.666667,10,7.45,14656,7221.333333,9,6.77,7434.666667,9,6.97
2019-10-05T22:27:41Z,30549.33333,16469.33333,8128,10,7.62,8341.333333,10,7.82,14080,7146.666667,9,6.7,6933.333333,9,6.5
2019-10-05T22:27:56Z,30528,16277.33333,8032,10,7.53,8245.333333,10,7.73,14250.66667,7018.666667,9,6.58,7232,9,6.78
2019-10-05T22:28:11Z,30592,16213.33333,8000,10,7.5,8213.333333,10,7.7,14378.66667,7082.666667,9,6.64,7296,9,6.84
2019-10-05T22:28:26Z,29845.33333,16042.66667,7914.666667,10,7.42,8128,10,7.62,13802.66667,7008,9,6.57,6794.666667,8,6.37
2019-10-05T22:28:41Z,29589.33333,15765.33333,7776,10,7.29,7989.333333,10,7.49,13824,7018.666667,9,6.58,6805.333333,9,6.38
2019-10-05T22:28:56Z,29418.66667,15040,7626.666667,10,7.15,7413.333333,9,6.95,14378.66667,7082.666667,9,6.64,7296,9,6.84
2019-10-05T22:29:11Z,28480,14570.66667,7392,9,6.93,7178.666667,9,6.73,13909.33333,7061.333333,9,6.62,6848,9,6.42
2019-10-05T22:29:26Z,29120,14826.66667,7306.666667,9,6.85,7520,9,7.05,14293.33333,7040,9,6.6,7253.333333,9,6.8
